age,income,buys_house
23,1918671,0
32,1308495,1
49,1212753,0
37,1592775,1
27,660777,0
33,1679414,1
22,500279,0
24,1939594,1
30,1540416,0
59,334845,0
44,1273532,1
37,463672,0
26,589925,0
39,286491,0
25,1293164,1
52,401657,1
30,1347728,0
29,852160,0
47,1662303,1
33,996551,1
39,1586613,1
41,1264743,0
44,1960439,1
58,1359358,1
24,1238058,0
44,1729581,1
55,330775,0
23,1283465,1
24,507822,0
57,426406,0
60,1833126,1
55,335753,0
51,804579,1
64,790296,1
45,429489,0
60,1655482,1
33,1012344,0
24,1517193,1
34,1945234,1
33,1660461,1
47,1199502,1
26,1025217,0
37,1873820,0
56,394499,0
60,723764,0
55,1441649,1
37,917084,0
61,581150,1
22,472976,0
33,1122889,1
22,1737690,1
48,1394356,1
63,1700392,1
46,1593467,1
42,1963998,1
63,527572,0
23,1073275,1
55,1259578,1
32,1153657,1
44,1139944,0
25,232556,0
40,792251,0
59,1742937,0
59,1208229,1
33,421746,0
61,206563,1
32,410995,0
33,739442,0
30,1797058,1
53,920380,1
60,902221,1
36,1402096,1
55,1738252,1
23,622618,0
25,466496,1
46,462328,1
31,1127888,1
27,1525039,0
30,1369073,1
62,351521,0
54,518477,0
23,734714,0
28,993936,1
51,649794,0
31,1962145,1
27,316775,0
22,233368,0
26,1223612,1
61,966913,1
52,1352417,1
40,690846,1
54,578888,0
36,411293,0
45,980371,0
32,208724,0
27,1646876,1
59,1938746,1
37,1199781,0
31,1068729,0
26,1111531,0
43,1327448,1
47,1196454,0
26,794621,1
58,924203,1
22,705241,1
42,1477752,1
40,1775460,1
45,287844,1
35,972427,0
49,289751,0
28,1378393,0
57,1719123,1
53,1853384,1
42,258326,0
25,1850534,0
59,723292,0
38,1914718,0
58,1421650,1
57,1991123,1
50,224022,0
51,284458,1
30,348317,0
35,1856660,0
62,603243,1
64,1655778,1
38,1883568,1
43,596742,0
53,947157,1
36,1555081,0
58,1772094,1
55,1278109,1
54,1480609,1
48,1397964,1
22,1388347,1
50,934851,0
33,851729,0
61,1235670,1
36,300960,0
25,1831329,1
48,347745,0
59,1534115,1
40,1352738,1
44,1379280,1
47,1403355,1
50,677965,0
47,275937,0
46,853935,1
27,844938,0
62,592888,0
58,942092,0
25,1960352,0
43,1077944,0
48,1388406,1
54,1839873,1
35,606497,1
52,459188,1
46,1493916,1
51,232548,1
39,1791235,1
29,1211403,0
49,1616697,0
59,1923580,1
24,424731,0
23,1403522,0
49,1730451,0
31,1787145,1
53,1186291,1
58,615505,0
31,1499636,1
47,1646846,0
53,300020,0
41,831796,0
59,1754202,1
51,266846,0
58,1605402,1
22,642985,0
47,1540032,0
56,1738309,1
31,576330,0
38,990689,0
21,609062,0
55,1664275,1
55,750846,1
51,767476,1
48,868372,0
59,757524,0
21,1746001,1
45,769364,1
63,510546,0
58,556611,0
40,363148,0
23,1853201,1
22,315827,0
38,1716956,1
64,1847128,1
30,1003767,1
25,768061,0
29,907518,1
22,490714,0
54,287995,0
58,240658,0
51,1700976,1
30,1631360,1
32,520338,0
56,1447155,1
41,574016,0
26,1151463,1
23,646288,1
30,900948,0
25,1158037,1
46,1500529,1
41,268582,1
46,1965679,0
58,637734,0
64,343775,0
46,1822320,0
28,779779,0
25,470187,0
35,565356,0
36,718943,0
21,530484,0
36,1389824,1
57,597152,0
23,1804038,0
51,1593352,1
33,550912,0
36,832465,0
63,750197,1
41,1292734,0
22,863726,1
47,416197,0
58,1958273,1
46,1045763,0
58,968278,1
45,927402,0
31,1692716,1
28,1670634,0
28,872818,0
53,1335943,1
27,527526,0
58,1245144,1
41,1322895,0
28,473314,0
41,844240,1
40,804433,0
28,1468219,0
51,1002640,0
49,890538,1
29,410244,0
35,864399,0
50,214990,1
46,861801,0
30,1191725,1
49,1765217,1
36,329327,0
56,1065746,1
40,1537582,1
57,1669065,1
42,854511,0
27,403161,0
43,1599509,0
61,1600171,1
60,317782,0
49,988797,1
36,534348,0
58,598216,1
48,1043504,0
58,252499,0
51,1505599,1
34,531355,0
53,1392555,1
29,348408,0
47,1080279,1
44,907691,0
33,571603,0
46,1588475,1
49,530927,0
63,925311,0
48,1956445,1
48,992904,1
28,1664172,0
43,565296,0
49,1406928,1
25,1401507,0
62,1478989,1
27,1690194,1
62,1387910,0
56,346626,0
61,1779872,0
47,1329375,0
22,435018,0
45,1199529,0
29,1527873,1
47,1307929,1
21,776380,0
43,443907,0
30,1947088,1
62,1821968,1
45,355355,1
23,1688221,1
26,1992470,1
26,1172461,0
22,228887,0
38,1687964,1
43,990787,1
22,1544421,1
32,372606,0
42,451420,1
57,1844306,0
40,1178778,0
59,736567,1
44,1947427,1
40,845026,1
21,1717939,0
21,863621,0
37,859834,1
21,1864278,1
50,620141,1
61,544318,0
23,420079,1
31,1777651,1
44,1491527,0
42,404470,0
64,1962113,1
46,1554444,0
33,1783527,0
21,609336,0
44,1926676,1
30,1743838,1
55,1381683,0
44,824559,0
48,791676,1
56,1300911,1
36,243315,0
60,1091354,1
36,1557347,1
37,1650095,1
35,1751446,0
36,249334,0
35,386964,0
54,1440844,1
31,1288302,1
21,1742233,1
35,406823,0
46,1953542,1
24,972333,1
63,1017126,1
25,362325,0
55,879590,0
33,1433622,1
30,1658717,0
31,1835325,1
38,989097,0
54,489169,0
59,616749,0
61,1163401,1
62,718982,1
43,1531718,1
27,1236484,0
59,523392,1
23,1877357,0
32,485201,1
27,1852108,1
46,1463256,0
53,401703,0
57,559175,0
35,1099145,0
22,1878751,0
61,715728,0
27,267173,0
52,935566,1
24,1287310,1
40,1834936,1
56,657391,0
52,434046,0
48,394855,0
33,556338,0
21,926099,0
55,1466702,1
50,644258,0
56,907717,1
45,1388317,0
36,1886136,1
39,1840766,1
21,1108679,0
25,1660702,0
42,1305535,1
44,820911,0
63,855726,1
57,1821279,1
56,324716,0
56,1631929,1
24,209907,0
56,1082257,0
38,1805644,1
36,651095,0
61,1202663,0
38,1807949,0
42,1707291,0
22,1165701,0
41,469629,0
56,1560247,0
64,1478208,0
59,980504,1
59,291005,1
49,782816,1
46,1221983,1
41,1893495,1
37,1538519,0
36,1163843,0
51,1649238,0
29,381532,0
51,1605537,0
34,1568980,0
57,1394525,1
22,459673,0
34,617939,0
53,1523663,1
55,603522,1
59,367856,0
40,1760420,1
22,583545,0
61,1924391,1
39,421099,0
57,1975384,0
38,1671766,1
36,1275947,1
24,1347322,1
32,1874112,0
49,1121440,1
27,1937102,0
34,487871,0
32,838288,0
55,1312545,0
25,1670160,1
37,792819,1
62,1811961,1
52,1414632,1
30,1823723,1
63,1161795,0
37,1444876,0
25,685315,0
62,877510,1
29,1139565,0
53,431944,0
56,1305366,1
56,1002080,1
38,1310355,1
29,306371,0
49,498816,1
34,1579829,0
45,234593,0
35,607002,0
26,1735828,0
62,1131298,1
49,1935359,1
35,1741272,1
49,1007734,1
24,1440712,0
38,417872,0
64,547284,0
59,1931771,1
36,535500,0
31,773570,0
34,852739,1
23,1107779,0
62,908074,0
58,1970971,1
62,223814,1
38,355161,0
40,649047,0
45,1330249,0
58,1824804,0
33,286796,0
24,1285052,1
34,857129,1
53,504422,0
48,1426642,1
57,960395,1
28,326259,0
64,1652757,1
54,1038628,0
64,1609399,1
25,1427933,1
25,1117293,0
51,1435147,1
29,743708,1
62,1404884,0
52,992650,1
53,324283,0
23,643108,1
50,929391,1
32,430461,0
49,1836921,1
23,1980843,0
46,414202,1
50,342298,1
29,847396,0
46,1169775,0
22,996478,0
23,446027,1
24,1103894,0
45,237117,0
33,1378556,0
59,1122469,1
64,1229300,0
55,1458520,1
43,388349,0
29,1989315,1
22,1701405,0
61,741661,0
64,245452,0
51,1429737,1
64,1255230,0
22,1148784,0
52,1435789,1
38,323319,0
33,1092078,1
25,419015,0
62,1709686,1
64,1867106,0
30,1123864,0
63,778256,1
45,859103,0
54,1648951,0
57,363223,1
50,331590,0
27,478796,0
26,1720253,1
23,1885978,0
33,445615,0
23,975492,0
46,1188515,0
44,1613209,1
26,434537,1
63,1421996,1
62,930782,0
32,1325577,1
56,1760345,1
22,276757,0
31,1797259,0
59,333407,0
54,1874842,1
46,1711904,0
38,444348,1
41,855860,1
56,1897405,1
60,1471859,0
64,568742,1
42,412328,0
50,598759,1
63,1234938,1
50,907597,0
28,1606891,0
54,1893287,1
29,945076,0
40,730901,0
60,1096465,0
45,1446511,0
39,1158044,1
25,1062634,0
31,1770925,0
35,285666,0
28,746356,0
39,1035489,1
43,1005378,0
47,875907,1
60,809525,0
52,1234628,1
46,467913,0
47,1928819,1
39,1834204,1
62,1327775,1
49,1352798,0
59,1233281,1
61,433931,0
53,366234,1
39,681604,0
57,233434,0
39,1008534,0
53,1270112,1
36,1981827,1
43,923130,0
27,1353215,1
46,643604,1
52,1823639,1
32,755435,0
28,1561246,1
25,1403307,0
62,304663,0
48,1986032,1
25,1634953,1
46,223088,0
25,1317040,1
42,1046430,0
35,1538904,1
33,351171,0
48,1187314,1
53,1994442,1
63,1995216,1
43,1286315,0
53,1388037,1
63,217352,1
38,326788,0
50,614364,0
46,1804692,1
36,792328,0
33,1176124,0
59,1604999,1
53,1343006,0
46,650330,0
21,1158215,0
58,840245,1
22,742036,0
26,1861500,1
58,1937627,1
62,315158,0
44,1468165,0
38,1444930,0
47,915720,0
61,1520966,1
28,441851,0
48,259395,0
30,1936422,1
37,1672132,1
49,1202378,1
26,1561020,1
34,1644878,1
42,422143,0
26,986401,0
46,1001292,0
59,741301,0
32,600623,1
55,1806406,1
34,1273511,0
42,700229,0
43,773367,0
27,234111,0
60,1042982,1
45,406769,1
33,682333,0
41,1739605,0
61,418008,1
30,240565,0
29,1267859,0
35,1479938,0
22,811204,0
45,1328128,0
33,1238734,1
54,238233,0
54,1769986,0
55,484839,1
58,1207992,0
23,1899304,1
62,373806,1
26,543401,0
39,987937,1
23,1166212,1
38,505758,0
59,1249586,1
29,444300,0
32,1753578,1
25,1903424,0
23,350933,0
31,1665917,1
50,979470,1
24,864729,0
25,882031,0
21,1192904,0
47,1313088,1
48,1346602,0
49,1324232,0
38,1989695,1
32,559830,0
33,1423786,1
61,1433068,1
22,1185593,1
57,477633,0
36,259789,0
44,1842789,1
55,1560423,0
42,1729278,1
56,1325201,1
31,1962164,1
49,721564,0
55,727339,1
35,369162,0
51,1801669,1
62,1867842,1
61,1030989,1
63,595771,1
36,1823105,1
30,1195807,0
52,1376414,1
22,790282,0
44,576149,1
43,1002498,1
22,860081,1
58,992736,1
51,1491517,1
60,1815831,1
46,955584,0
49,540907,1
23,1844698,0
34,573167,1
45,842059,0
21,275842,0
23,202589,0
46,587167,0
38,1678870,1
29,1480193,0
58,254918,0
43,207711,1
41,1466548,1
21,521574,0
41,918687,1
47,1478890,1
62,950506,1
26,1089037,1
64,1776834,1
56,458989,1
48,1580255,0
37,1073002,0
60,321315,1
23,1153680,0
32,1622831,0
59,503874,1
32,1723960,1
22,1917321,1
42,1371828,0
43,1385598,1
50,1453159,1
25,1170513,1
29,1204354,1
41,1142781,1
31,882121,0
25,395507,0
55,263944,0
47,665718,0
22,1356013,1
44,1375370,1
51,534267,0
53,485024,1
59,1188131,1
50,1683545,1
57,1214170,1
48,1074261,0
51,856921,1
31,253205,0
43,306948,0
22,1570530,1
60,575233,0
61,1837346,1
47,1579912,1
55,811442,1
22,1858930,1
59,418480,1
57,715985,1
41,1932266,1
25,1657931,0
41,328514,0
49,1019409,1
40,204983,0
58,895269,1
40,1225926,1
45,1444128,0
22,1559749,0
52,1925265,1
46,1895532,1
26,367806,0
61,929714,1
23,1456102,1
53,1487602,1
21,841800,1
25,266786,0
33,466902,0
39,1613387,0
32,1709491,0
45,1880983,0
55,1610877,1
32,282673,0
50,1608359,1
25,352904,1
54,1119372,1
42,459111,1
59,839157,0
33,1692457,1
23,1493520,1
40,635078,1
51,481872,0
25,633073,0
44,1669975,0
60,681537,0
53,1660732,1
28,849307,0
44,1647072,1
40,1351124,0
36,595380,0
32,1632009,1
33,685940,0
62,1639788,1
59,541768,0
45,1922341,1
52,1775685,1
44,517234,0
64,1664308,1
29,1422178,0
60,1352849,0
43,456196,0
33,423626,0
52,410704,0
35,436579,0
56,1142302,0
25,594079,0
42,740436,0
36,286545,0
61,1303035,1
30,938705,0
44,528333,0
38,1765831,1
38,601345,0
27,291954,0
24,1904379,0
46,1144545,1
25,813667,0
36,483197,0
55,1082816,1
46,696626,1
38,1416852,0
49,1946176,0
43,432415,0
34,1113107,0
35,1604469,1
53,654318,0
45,1387939,1
41,478429,1
37,1209926,0
43,523733,1
63,213944,0
37,825329,1
34,1081993,0
49,1827255,1
40,201607,1
50,1508890,1
39,1251529,0
59,1817805,1
33,1975405,0
38,1194426,1
43,1048115,0
53,1755317,1
59,1974154,1
60,1230661,1
38,1096020,0
29,1238525,0
53,1521874,1
52,1111974,0
37,1912983,1
39,1861393,0
47,1455522,1
26,1787187,0
55,1548413,1
57,914090,1
54,1509668,0
40,551314,1
45,1668084,1
24,1745879,0
30,769399,0
30,1192957,1
44,668897,0
41,1474901,0
31,501635,1
47,1822200,1
36,1265481,0
46,1278849,1
50,1373767,1
36,1626656,0
27,1405882,1
36,1458533,0
55,266538,0
36,1353146,1
60,887933,1
32,462025,0
55,1631852,1
41,395392,0
63,1377569,1
56,997762,1
37,1471688,1
52,1460164,1
61,1945289,0
26,347083,0
44,1332113,0
47,785273,0
40,1789908,0
45,631508,0
22,846592,1
29,336322,0
48,458116,0
58,233087,1
23,1324528,0
40,1994631,1
26,236368,0
59,1893512,0
53,1057247,0
21,1339269,0
57,1702832,1
26,783188,1
54,1627206,0
35,900526,1
46,422182,0
34,356405,0
27,1870663,1
51,331016,0
44,1477723,1
51,1861121,1
49,248070,0
62,600337,1
52,870037,1
37,911921,1
34,1214281,0
60,1723701,1
56,1073841,1
44,1286240,1
47,1116358,0
45,1756610,1
52,1139947,0
38,1747053,1
38,511356,1
57,1201635,1
46,1323852,1
29,265231,0
55,1881141,1
28,1418692,1
40,1532467,1
62,961816,0
42,1715301,0
39,1671921,0
50,1510757,1
48,297847,0
55,1876606,0
63,977725,0
31,248503,0
51,1014639,0
59,702376,1
56,1543961,0
50,1606891,1
43,1918770,1
39,1722905,1
32,459966,1
35,1103734,1
51,1931126,1
63,272832,0
57,1532103,0
57,586435,1
35,963389,1
49,989106,0
63,1624820,1
46,1620089,0
64,1795684,1
22,1988976,1
40,1667458,0
35,1292370,0
24,1119580,0
42,1377120,1
58,237555,0
43,1959144,0
46,1018838,0
31,1703364,1
48,240262,0
22,942021,0
28,1665008,1
49,661333,1
31,1985072,1
57,492428,1
38,875531,0
34,623751,0
30,289023,0
55,407012,0
29,364772,1
55,1725375,1
31,1290092,0
64,1526297,0
32,1207338,1
23,455623,0
59,739303,0
34,291104,0
48,1625132,0
31,553884,0
59,1663028,1
45,528784,0
41,1856054,1
30,1378092,1
63,1163208,1
35,1422017,0
39,1907582,0
42,1335583,1
41,1929842,1
64,942003,1
52,247728,1
43,1001310,0
33,709958,0
25,1115357,0
24,1257721,1
48,1861442,1
34,218226,0
28,1513522,0
29,748407,1
55,1312136,0
57,257353,1
41,1494317,0
38,1996657,1
53,585145,0
28,1703918,0
37,795929,0
63,251712,0
51,645405,1
54,1175288,0
26,1902949,0
42,530429,1
34,315278,0
23,709272,1
32,1946885,1
56,365201,1
32,1010944,0
22,1874941,1
22,934391,1
35,656770,0
43,1512784,0
49,819902,0
37,1431215,1
52,317639,0
27,1540731,0
50,1581872,1
48,928871,0
34,210960,0
64,686744,1
50,1370365,1
37,521064,1
52,1007819,1
26,608540,0
44,788248,1
26,322994,0
47,1543348,0
38,1107701,1
44,930456,0
57,1027530,0
44,1712251,0
58,894595,0
54,1597581,1
60,227949,1
35,1402469,1
31,1451260,0
42,1139536,1
44,535681,1
21,1657095,1
38,578147,0
64,1461641,0
32,1224483,1
63,1654095,1
48,774989,0
60,1036943,0
27,280664,0
43,611496,0
41,1288003,1
54,297180,1
31,827838,0
42,1326528,1
62,266046,0
55,306918,0
49,1578162,0
62,1703463,1
48,815358,0
38,1831032,1
34,1034754,0
38,1199488,1
48,1155200,1
44,1318822,0
28,1227348,0
62,1942828,1
28,739871,0
24,1593440,1
47,648431,1
56,1928789,1
25,599325,0
53,1487861,1
54,521901,1
50,993091,0
28,1511958,1
59,845558,1
46,1105643,0
57,215064,1
54,1410763,1
27,1935888,1
60,1909556,1
48,1872654,1
59,1089417,1
59,1292834,1
48,859830,1
34,1139507,1
58,1011100,0
24,1587979,0
62,836480,0
38,1607296,1
64,829769,1
45,1411694,0
27,1450625,1
58,670471,0
48,205397,1
25,1086357,0
23,807769,0
64,353305,0
51,1725128,1
62,1571028,1
40,1449374,1
39,656435,0
31,1745150,0
60,725418,0
23,1897157,1
43,738359,1
27,572384,0
43,726406,0
27,1904599,1
54,1310984,0
62,1300362,1
39,805559,1
29,219158,0
38,288114,0
61,908481,1
62,721358,0
45,744162,1
34,439139,1
64,1069875,1
45,1813685,0
39,1888539,1
59,1571302,1
35,322603,0
36,1182207,1
47,1663497,0
60,1842245,1
30,697821,0
24,1641525,1
39,1424301,1
48,1068450,0
41,1087024,1
34,1078058,0
53,1859081,1
30,978873,0
39,1149756,0
50,666548,0
42,534943,0
23,524329,0
57,1720105,1
61,503682,1
38,698905,0
31,1460046,0
22,1683024,0
32,320026,0
26,434257,0
63,1301682,1
60,1329803,0
64,646295,1
49,880388,1
50,1814999,1
22,886426,0
29,843887,0
22,954077,0
49,1332046,1
53,968378,1
30,1386789,1
54,1294526,0
64,1959659,1
28,478369,0
57,693466,0
53,1204627,0
26,1543679,0
64,1035624,1
60,279711,0
39,341123,0
52,402500,1
47,465593,1
21,1158599,0
63,1614933,1
53,1933126,0
60,824533,1
52,1345645,0
25,1930077,1
37,433597,0
28,748196,0
62,566991,1
54,1107342,1
29,978628,1
43,1149826,1
55,1000444,1
27,217412,1
35,1213654,1
40,1620750,1
45,467800,0
23,1388615,0
44,678174,0
54,1657556,1
42,1002305,1
31,1867349,1
28,1692822,0
59,1447455,1
63,1774471,1
55,350595,0
58,772735,0
28,249757,0
57,984402,1
47,1499071,1
48,1997462,1
60,1639485,1
54,1461492,1
52,1188892,1
35,991894,1
64,578976,0
37,1411443,1
53,925166,0
36,510609,0
49,654325,0
29,290027,1
53,250528,0
49,1546950,1
33,248242,0
41,659099,1
41,1363264,0
25,1740158,1
30,726071,0
26,228390,0
33,1912353,1
21,1320678,1
40,1528146,1
28,1279326,1
30,782476,0
29,473016,0
61,1867095,1
23,1640580,0
31,903446,0
32,1839634,1
30,431360,0
45,1474016,0
45,1069946,0
31,943537,0
56,292663,0
59,1938656,1
46,873439,0
34,1907227,1
59,1453732,1
60,1361384,1
21,310091,0
24,1085704,0
50,773681,1
32,1866422,1
55,1318346,0
33,1224146,0
51,1223157,0
58,999800,1
63,385385,0
43,248838,0
24,733022,0
36,831475,1
27,299329,0
42,720146,0
49,1653989,1
31,1055327,0
53,958921,0
49,1369000,0
59,1174335,1
32,520217,0
27,1976861,0
59,444042,1
62,1984424,1
46,425683,1
60,1464123,1
29,1492179,0
61,1954238,1
54,1002056,0
33,1446919,0
56,1535035,1
45,1528142,1
44,894497,1
64,272663,0
37,301216,0
22,974888,0
33,1505068,0
51,1719934,0
49,494887,1
48,1741338,1
47,1657428,1
35,1732676,1
51,734396,1
60,1453282,1
35,1809044,1
53,481027,1
40,768688,1
62,1425647,1
32,772239,0
57,1648952,1
29,1661721,0
43,866483,0
28,1625826,0
52,1932293,1
34,1937492,0
47,524078,0
45,230881,0
33,1172920,1
41,1346747,0
51,1501765,0
57,1148161,0
63,417815,0
25,511095,0
33,470896,0
48,841627,1
63,1655232,1
45,1293440,1
55,905051,1
59,1844899,1
27,286675,0
58,1197807,0
52,484487,0
23,424320,0
59,743961,1
57,1439602,1
42,1434346,1
28,1605744,1
37,1799384,1
47,702857,1
53,969483,1
37,1628166,0
62,238079,0
32,1292796,0
47,351563,0
28,312878,0
43,1365159,1
62,248720,1
49,1480452,0
40,1787582,0
36,1677389,1
37,691567,1
36,562812,0
39,882192,1
28,1172322,0
58,606080,1
58,812666,0
49,1241137,0
61,208177,0
56,901475,1
46,1633038,1
51,1698002,1
64,645170,1
32,1884009,0
37,1978066,1
35,1786282,1
29,1414502,0
59,1206148,1
62,1193459,1
32,812363,0
52,1751698,1
45,1161454,0
59,527371,0
38,606051,1
35,1528253,0
52,1756542,1
26,1736843,0
64,1087889,1
63,1618224,1
55,418930,0
54,1652015,1
58,1897066,0
25,734561,0
38,1806383,1
36,879520,0
28,1113456,0
45,667601,1
52,708604,1
46,1732984,1
42,1428636,1
51,1652140,1
63,807748,1
30,448792,0
32,828759,0
48,828956,1
26,1601146,0
40,1263205,0
25,1035488,1
43,1369060,0
29,1345851,0
49,1682208,0
36,338966,0
42,1294649,0
28,1818557,1
40,1955402,1
34,767383,1
59,1410822,1
57,1168305,1
54,322388,0
31,1489363,0
60,403508,0
53,1363017,0
51,825070,0
64,1487919,1
54,1684718,1
27,632043,0
43,832551,0
27,1686567,1
45,1682993,1
23,1015805,0
58,1538245,1
40,589860,0
54,1615233,1
64,853689,1
64,1345219,1
50,885846,1
37,1720396,1
30,349712,0
55,559838,0
40,392527,0
38,1809000,1
64,1179929,1
47,256539,0
56,412736,1
43,618158,0
52,1316939,1
30,389668,0
31,805814,0
58,1545975,0
26,1441777,0
61,678739,0
54,1891073,1
56,442723,1
57,810725,0
37,1395925,0
60,857003,1
60,1010161,1
32,1204127,1
41,1008250,0
60,1314131,1
39,1871843,1
23,1302205,0
38,1888160,1
39,1566158,1
26,471601,0
36,390701,0
28,1544642,0
38,1651612,0
63,1674542,1
59,1618842,1
32,302020,0
30,434618,0
27,1762039,0
21,1941726,1
56,1102562,1
41,365493,0
57,973317,0
44,413273,1
45,1835189,0
27,487744,0
62,410694,0
37,462051,1
49,1677963,1
50,1572246,1
27,1261725,0
53,361466,0
27,1394044,0
44,1665116,0
31,1426846,0
29,1200209,1
32,312168,0
55,1755602,0
24,834101,0
56,1602499,1
48,456960,1
33,1148520,0
43,858554,0
39,1543118,1
62,1515509,1
57,678911,0
59,1575687,1
44,392206,0
36,461041,0
53,1450534,0
32,560981,0
54,1404625,1
27,301967,1
31,593345,0
51,1570403,0
49,1556051,1
33,448719,0
51,641719,0
22,358621,0
59,1785206,1
35,931874,0
31,907609,0
54,1039096,0
59,1220668,1
24,995265,1
31,1047090,0
49,705655,0
22,430099,1
36,1118241,1
59,725587,1
33,1497816,0
57,1576595,1
37,888280,0
41,648052,0
64,373453,1
39,1753851,0
27,576430,0
58,1202475,0
28,1085162,1
33,518442,0
57,1893899,1
22,1421743,0
61,644740,1
31,716030,1
44,1620545,1
26,1364213,0
46,461046,0
27,1184413,1
59,1770798,1
39,225532,0
26,308197,0
63,1379436,1
49,260285,1
63,1005298,1
59,1911529,1
22,471639,0
39,446130,0
24,1518557,1
26,1980644,1
57,714938,1
48,1172980,1
50,458750,0
27,1763622,0
29,492490,0
45,308621,0
53,1243350,0
21,1534132,1
26,681615,0
38,318833,0
30,1672596,1
48,265206,1
31,210934,0
53,492867,1
21,1662197,0
33,1922684,1
57,1974702,1
40,901773,0
21,1139858,0
23,1191994,0
38,1108420,1
61,681891,1
34,441630,0
51,1747153,0
47,1809387,0
37,583094,0
49,1175197,0
56,366804,0
57,1814510,1
46,1924957,0
37,424310,1
42,1490600,0
45,457476,1
22,481260,0
42,1361434,1
25,1992207,1
24,1741789,1
56,276620,0
26,1162275,0
41,621972,1
33,282604,1
57,818740,0
45,1416172,1
46,1696398,1
59,924179,0
40,1843091,0
53,485356,0
34,502262,0
56,1790404,0
37,366901,1
41,387381,0
36,1969339,1
36,1795141,0
40,1891997,1
49,652889,1
48,1500772,1
28,636060,0
44,1182212,1
23,996184,0
45,1461196,1
39,1716503,1
53,633886,0
22,1447251,0
35,886838,0
42,619655,0
30,1152251,1
38,971784,0
42,1671602,1
47,1576956,1
33,264467,0
53,1613070,1
25,1152345,0
46,1236853,1
33,1162217,1
47,1691338,1
34,980196,0
44,989480,0
23,1831770,1
50,538781,0
55,491922,1
34,1407073,1
32,962405,0
48,938748,0
64,320918,1
49,1699968,1
63,1654466,0
37,655618,0
60,1757901,1
41,1469555,1
43,972793,0
40,211957,0
31,1171120,0
54,217829,0
30,1516557,0
30,1705933,0
63,346104,0
26,1348346,0
56,1799216,1
44,230215,0
32,1698111,1
63,1768327,1
43,930002,1
47,1551967,1
57,1211806,1
26,853980,1
21,898408,0
26,974474,0
42,1221740,1
61,406604,1
44,791002,0
45,497463,0
35,843346,1
46,478169,0
28,209780,0
44,1009138,1
58,898276,1
26,275503,0
55,361928,1
62,1257755,0
21,893983,0
56,872947,0
32,879093,0
58,981570,0
31,681522,0
32,1872287,1
62,1371652,1
59,335047,0
27,1503053,0
31,1982391,1
56,537282,0
51,900823,1
53,373226,0
33,1455324,1
38,711559,1
61,1859570,1
44,316905,0
29,1277406,0
51,1713918,1
61,492753,0
30,741689,0
22,620945,0
58,1089912,0
35,1366854,1
23,900527,1
63,425253,0
51,1899407,1
26,1867447,1
23,389243,0
31,681312,0
35,337719,1
48,1516735,1
30,483650,0
58,445221,1
27,1272643,0
35,1246371,0
38,592963,0
38,1758569,1
61,1774920,1
44,454770,1
22,753616,0
60,1064144,0
40,252832,0
54,1291347,1
63,297421,0
46,1426163,0
27,788826,0
58,1720770,1
50,1550871,0
62,1905565,1
25,1594183,1
31,1869717,1
21,1862296,0
54,490299,0
21,975817,1
39,349360,0
22,1561308,1
41,418023,0
40,891445,0
43,1243904,0
41,735539,1
44,1350996,1
24,1929510,0
32,471767,0
42,417544,0
40,1565435,1
38,468267,0
21,1513781,1
50,1354969,1
53,978504,1
44,1088467,0
34,1549815,1
56,390690,0
25,1145955,0
31,1068329,0
44,1854307,0
51,580149,1
33,1759624,1
36,285141,0
44,691008,1
33,932228,0
44,1941768,1
46,1212516,0
22,1913381,0
36,1413138,1
58,1802631,0
21,1294633,1
31,411818,0
55,1469343,1
63,1190604,0
49,896403,0
57,1597475,1
37,367659,0
59,1514084,0
62,713993,0
48,1187358,0
49,1960024,1
63,710684,1
23,801303,1
30,1387046,1
62,1644244,1
34,1597928,1
32,1150697,1
62,749633,0
50,1753603,1
52,1596615,1
52,929695,1
62,1176700,0
52,1402701,0
46,980912,1
21,1217932,0
62,1901886,1
22,598231,0
37,1476849,1
50,513260,1
59,353023,0
27,1608319,1
47,429351,0
29,516575,0
42,997163,1
54,874104,1
21,1573814,1
29,576756,0
40,728222,0
39,1325521,0
56,975842,0
60,1116875,1
24,821234,1
29,1869208,1
61,339244,0
42,1800222,1
38,921673,0
32,1378350,1
62,1530483,1
63,693938,1
59,689922,1
29,1334573,0
26,441830,0
39,338876,0
27,1228831,0
36,1165098,0
25,409820,0
36,811477,1
21,1860371,0
57,529669,0
59,823536,1
39,748892,0
57,893278,0
37,329716,0
46,1954785,1
42,361919,0
28,1702501,1
53,734968,1
22,1886372,1
50,295619,0
40,255037,0
38,824257,0
63,1359691,1
30,258914,0
44,1930245,1
24,1355831,0
57,734637,0
24,1716871,1
33,1702612,1
45,406068,1
33,1152057,1
38,752813,0
44,1516668,0
22,738786,0
53,1136495,0
39,1994446,1
29,259790,0
48,226245,0
55,1379886,1
59,1137424,1
30,246659,0
21,1760341,0
62,799162,1
41,504661,0
29,850906,1
35,800173,0
55,770638,0
25,978539,0
61,1145778,1
42,507157,1
61,961563,1
43,239913,0
27,1483813,0
43,1556539,1
64,282168,0
45,1603400,1
47,1220131,0
61,1605512,1
26,920270,0
54,1927421,1
29,596076,1
53,249875,0
26,345991,1
57,1740665,1
51,1258162,0
54,251986,0
61,1533775,1
49,628106,1
34,656297,1
56,753095,1
56,1465568,0
35,1736253,1
